calltry,date,time,duration,lastprompt,UID,village,Treatment,month,date,year
1,6/6/2012,6/6/12 16:00,149,06-06-2012_083742.mp3,2036023,SOKHDA,2,6,6,12
1,6/6/2012,6/6/12 16:00,N/A,N/A,2036019,SOKHDA,1,6,6,12
1,6/6/2012,6/6/12 16:00,N/A,N/A,2036004,SOKHDA,2,6,6,12
1,6/6/2012,6/6/12 16:01,623,"1338978644	9574032793	7930142000	1338979283	Abort call",2040013,VATAVACHH,2,6,6,12
1,6/6/2012,6/6/12 16:01,318,1338978943.mp3,2040023,VATAVACHH,1,6,6,12
1,6/6/2012,6/6/12 16:01,20,06-06-2012_083742.mp3,2040024,VATAVACHH,2,6,6,12
1,6/6/2012,6/6/12 16:01,13,06-06-2012_083742.mp3,2040026,VATAVACHH,1,6,6,12
1,6/6/2012,6/6/12 16:01,268,recordmessage.wav,2040031,VATAVACHH,1,6,6,12
1,6/6/2012,6/6/12 16:06,N/A,N/A,2017013,KHINTALA,2,6,6,12
1,6/6/2012,6/6/12 16:06,N/A,N/A,2009010,DHANDHALPUR,2,6,6,12
1,6/6/2012,6/6/12 16:06,4,welcome_bcast.wav,2007004,DHAJALA,2,6,6,12
1,6/6/2012,6/6/12 16:06,N/A,N/A,2021020,MAGALFUI,2,6,6,12
1,6/6/2012,6/6/12 16:06,164,1338979139.mp3,2040033,VATAVACHH,2,6,6,12
1,6/6/2012,6/6/12 16:06,N/A,N/A,1030002,PANCHAVADA,2,6,6,12
1,6/6/2012,6/6/12 16:06,343,1338979264.mp3,1030001,PANCHAVADA,1,6,6,12
1,6/6/2012,6/6/12 16:06,172,06-06-2012_083742.mp3,2035016,SHIRVANIYA,1,6,6,12
1,6/6/2012,6/6/12 16:06,11,announcement.wav,2009016,DHANDHALPUR,1,6,6,12
1,6/6/2012,6/6/12 16:06,406,ratethankyou.wav,2025032,NADALA (DEVGHAT),2,6,6,12
1,6/6/2012,6/6/12 16:06,268,recordmessage.wav,2040039,VATAVACHH,2,6,6,12
1,6/6/2012,6/6/12 16:06,7,announcement.wav,2040038,VATAVACHH,1,6,6,12
1,6/6/2012,6/6/12 16:06,2,welcome_bcast.wav,1027035,NANI MORSAL,1,6,6,12
1,6/6/2012,6/6/12 16:06,264,06-06-2012_083742.mp3,2020031,LIMBALA,1,6,6,12
1,6/6/2012,6/6/12 16:06,3,welcome_bcast.wav,2028015,NAVA SUDAMDA,2,6,6,12
1,6/6/2012,6/6/12 16:06,N/A,N/A,1038027,TAJPAR,1,6,6,12
1,6/6/2012,6/6/12 16:06,267,recordmessage.wav,2040032,VATAVACHH,2,6,6,12
1,6/6/2012,6/6/12 16:07,2,welcome_bcast.wav,2017012,KHINTALA,2,6,6,12
1,6/6/2012,6/6/12 16:07,500,06-06-2012_083742.mp3,1030006,PANCHAVADA,2,6,6,12
1,6/6/2012,6/6/12 16:07,504,"1338979033	8980639322	7930142000	1338979562	Abort call",1039014,TRAMBODA,1,6,6,12
1,6/6/2012,6/6/12 16:07,274,recordmessage.wav,2026019,NANA SAKHPAR,2,6,6,12
1,6/6/2012,6/6/12 16:07,18,06-06-2012_083742.mp3,2017011,KHINTALA,1,6,6,12
1,6/6/2012,6/6/12 16:07,4,welcome_bcast.wav,2014006,KASWALI,2,6,6,12
1,6/6/2012,6/6/12 16:07,4,welcome_bcast.wav,2014015,KASWALI,1,6,6,12
1,6/6/2012,6/6/12 16:07,10,announcement.wav,2014015,KASWALI,1,6,6,12
1,6/6/2012,6/6/12 16:12,N/A,N/A,2025042,NADALA (DEVGHAT),1,6,6,12
1,6/6/2012,6/6/12 16:12,281,recordmessage.wav,1030003,PANCHAVADA,1,6,6,12
1,6/6/2012,6/6/12 16:12,N/A,N/A,2015029,KESHARPAR,2,6,6,12
2,6/6/2012,6/6/12 16:12,6,announcement.wav,1001002,AKALA,2,6,6,12
1,6/6/2012,6/6/12 16:12,N/A,N/A,2028019,NAVA SUDAMDA,1,6,6,12
1,6/6/2012,6/6/12 16:12,N/A,N/A,2015035,KESHARPAR,1,6,6,12
2,6/6/2012,6/6/12 16:12,23,06-06-2012_083742.mp3,1001004,AKALA,2,6,6,12
2,6/6/2012,6/6/12 16:12,192,06-06-2012_083742.mp3,1001006,AKALA,2,6,6,12
1,6/6/2012,6/6/12 16:13,112,06-06-2012_083742.mp3,1010011,HIRASAR,2,6,6,12
1,6/6/2012,6/6/12 16:13,270,recordmessage.wav,2040020,VATAVACHH,2,6,6,12
1,6/6/2012,6/6/12 16:13,6,announcement.wav,2029012,NAVAGAM (BAVLIYA),1,6,6,12
1,6/6/2012,6/6/12 16:13,534,"1338979368	9687529389	7930142000	1338979926	Abort call",2014016,KASWALI,2,6,6,12
2,6/6/2012,6/6/12 16:18,284,1338980000.mp3,1004029,BHETSUDA,1,6,6,12
2,6/6/2012,6/6/12 16:18,622,"1338979694	9723499011	7930142000	1338980340	Abort call",1004014,BHETSUDA,2,6,6,12
2,6/6/2012,6/6/12 16:18,11,announcement.wav,1005031,BHIMORA,2,6,6,12
2,6/6/2012,6/6/12 16:18,8,announcement.wav,1004006,BHETSUDA,2,6,6,12
2,6/6/2012,6/6/12 16:18,401,"1338979706	9925454830	7930142000	1338980134	Abort call",1006005,CHIRODA,1,6,6,12
2,6/6/2012,6/6/12 16:24,136,06-06-2012_083742.mp3,1011002,KANDHASAR,1,6,6,12
2,6/6/2012,6/6/12 16:24,187,06-06-2012_083742.mp3,1010001,HIRASAR,1,6,6,12
2,6/6/2012,6/6/12 16:24,18,06-06-2012_083742.mp3,1006024,CHIRODA,1,6,6,12
2,6/6/2012,6/6/12 16:24,272,recordmessage.wav,1006036,CHIRODA,2,6,6,12
2,6/6/2012,6/6/12 16:30,142,06-06-2012_083742.mp3,1019031,LAKHCHOKIYA,2,6,6,12
1,6/6/2012,6/6/12 16:34,23,1338972816.mp3,1022003,MOKASAR,2,6,6,12
2,6/6/2012,6/6/12 16:36,59,06-06-2012_083742.mp3,1027004,NANI MORSAL,1,6,6,12
2,6/6/2012,6/6/12 16:42,283,recordmessage.wav,1031007,PIPLIYA (DHORA),2,6,6,12
2,6/6/2012,6/6/12 16:42,269,recordmessage.wav,1031024,PIPLIYA (DHORA),1,6,6,12
2,6/6/2012,6/6/12 16:42,42,06-06-2012_083742.mp3,1030028,PANCHAVADA,1,6,6,12
2,6/6/2012,6/6/12 16:42,137,"1338981138	9909891139	7930142000	1338981286	Abort call",1030032,PANCHAVADA,1,6,6,12
2,6/6/2012,6/6/12 16:42,269,recordmessage.wav,1030026,PANCHAVADA,1,6,6,12
2,6/6/2012,6/6/12 16:42,3,welcome_bcast.wav,1031010,PIPLIYA (DHORA),1,6,6,12
2,6/6/2012,6/6/12 16:48,443,"1338981492	9277103925	7930142000	1338981956	Abort call",1032009,RAJAVAD,2,6,6,12
2,6/6/2012,6/6/12 16:48,304,1338981801.mp3,1033012,SANGANI,1,6,6,12
2,6/6/2012,6/6/12 16:48,1,welcome_bcast.wav,1032032,RAJAVAD,2,6,6,12
2,6/6/2012,6/6/12 16:48,454,1338981801.mp3,1033011,SANGANI,2,6,6,12
2,6/6/2012,6/6/12 16:54,308,1338982149.mp3,1033023,SANGANI,2,6,6,12
2,6/6/2012,6/6/12 16:54,4,welcome_bcast.wav,1033029,SANGANI,1,6,6,12
2,6/6/2012,6/6/12 16:54,380,1338982159.mp3,1034027,SANOSARA,1,6,6,12
1,6/6/2012,6/6/12 16:55,65,thankyou_responsecall.wav,2026031,NANA SAKHPAR,1,6,6,12
2,6/6/2012,6/6/12 17:00,160,06-06-2012_083742.mp3,1038007,TAJPAR,1,6,6,12
2,6/6/2012,6/6/12 17:00,280,recordmessage.wav,1038033,TAJPAR,1,6,6,12
2,6/6/2012,6/6/12 17:00,402,"1338982218	9978063827	7930142000	1338982637	Abort call",1037035,SURAI,2,6,6,12
2,6/6/2012,6/6/12 17:06,301,1338982875.mp3,1039008,TRAMBODA,2,6,6,12
2,6/6/2012,6/6/12 17:06,288,1338982871.mp3,1039004,TRAMBODA,2,6,6,12
2,6/6/2012,6/6/12 17:06,6,announcement.wav,1039001,TRAMBODA,1,6,6,12
2,6/6/2012,6/6/12 17:06,107,06-06-2012_083742.mp3,1039027,TRAMBODA,2,6,6,12
2,6/6/2012,6/6/12 17:06,300,1338982875.mp3,1039010,TRAMBODA,1,6,6,12
2,6/6/2012,6/6/12 17:06,3,welcome_bcast.wav,2003003,BHADUKA,1,6,6,12
2,6/6/2012,6/6/12 17:06,276,recordmessage.wav,1039002,TRAMBODA,1,6,6,12
2,6/6/2012,6/6/12 17:12,268,recordmessage.wav,2007020,DHAJALA,1,6,6,12
2,6/6/2012,6/6/12 17:12,402,1338983238.mp3,2007018,DHAJALA,1,6,6,12
2,6/6/2012,6/6/12 17:12,271,recordmessage.wav,2007032,DHAJALA,2,6,6,12
2,6/6/2012,6/6/12 17:18,269,recordmessage.wav,2008008,DHAMRASLA,2,6,6,12
2,6/6/2012,6/6/12 17:18,456,ratethankyou.wav,2008033,DHAMRASLA,1,6,6,12
1,6/6/2012,6/6/12 17:19,102,1338983452.mp3,2025032,NADALA (DEVGHAT),2,6,6,12
2,6/6/2012,6/6/12 17:24,3,welcome_bcast.wav,2012010,KARADI,2,6,6,12
2,6/6/2012,6/6/12 17:30,368,1338984307.mp3,2013034,KASHIPURA,2,6,6,12
2,6/6/2012,6/6/12 17:30,284,1338984309.mp3,2013031,KASHIPURA,1,6,6,12
2,6/6/2012,6/6/12 17:30,74,06-06-2012_083742.mp3,2014011,KASWALI,2,6,6,12
2,6/6/2012,6/6/12 17:36,3,welcome_bcast.wav,2017003,KHINTALA,2,6,6,12
2,6/6/2012,6/6/12 17:36,286,1338984687.mp3,2018011,KOTDA,1,6,6,12
2,6/6/2012,6/6/12 17:42,115,06-06-2012_083742.mp3,2018032,KOTDA,2,6,6,12
2,6/6/2012,6/6/12 17:42,140,06-06-2012_083742.mp3,2018021,KOTDA,2,6,6,12
2,6/6/2012,6/6/12 17:42,3,welcome_bcast.wav,2020020,LIMBALA,1,6,6,12
2,6/6/2012,6/6/12 17:42,276,recordmessage.wav,2021011,MAGALFUI,1,6,6,12
2,6/6/2012,6/6/12 17:42,197,06-06-2012_083742.mp3,2021013,MAGALFUI,2,6,6,12
2,6/6/2012,6/6/12 17:42,269,recordmessage.wav,2021004,MAGALFUI,2,6,6,12
2,6/6/2012,6/6/12 17:48,270,recordmessage.wav,2021023,MAGALFUI,2,6,6,12
2,6/6/2012,6/6/12 17:48,285,1338985143.mp3,2021018,MAGALFUI,1,6,6,12
2,6/6/2012,6/6/12 17:54,271,1338985731.mp3,2025011,NADALA (DEVGHAT),1,6,6,12
2,6/6/2012,6/6/12 17:54,436,ratethankyou.wav,2026010,NANA SAKHPAR,1,6,6,12
2,6/6/2012,6/6/12 17:54,34,06-06-2012_083742.mp3,2025015,NADALA (DEVGHAT),1,6,6,12
2,6/6/2012,6/6/12 17:54,623,"1338985469	9586854661	7930142000	1338986118	Abort call",2026015,NANA SAKHPAR,1,6,6,12
2,6/6/2012,6/6/12 17:54,105,06-06-2012_083742.mp3,2025024,NADALA (DEVGHAT),2,6,6,12
2,6/6/2012,6/6/12 18:00,271,recordmessage.wav,2028012,NAVA SUDAMDA,2,6,6,12
2,6/6/2012,6/6/12 18:00,508,ratethankyou.wav,2026025,NANA SAKHPAR,1,6,6,12
1,6/6/2012,6/6/12 18:02,141,thankyou_responsecall.wav,1037018,SURAI,1,6,6,12
2,6/6/2012,6/6/12 18:06,76,06-06-2012_083742.mp3,2029025,NAVAGAM (BAVLIYA),2,6,6,12
2,6/6/2012,6/6/12 18:06,275,recordmessage.wav,2035032,SHIRVANIYA,2,6,6,12
2,6/6/2012,6/6/12 18:12,62,06-06-2012_083742.mp3,2036029,SOKHDA,2,6,6,12
2,6/6/2012,6/6/12 18:12,269,recordmessage.wav,2040004,VATAVACHH,2,6,6,12
2,6/6/2012,6/6/12 18:12,427,okrecorded.wav,2036022,SOKHDA,1,6,6,12
2,6/6/2012,6/6/12 18:18,322,1338987210.mp3,2017033,KHINTALA,1,6,6,12
2,6/6/2012,6/6/12 18:24,68,06-06-2012_083742.mp3,2020002,LIMBALA,1,6,6,12
2,6/6/2012,6/6/12 18:24,814,"1338987252	9904365874	7930142000	1338988078	Abort call",1030005,PANCHAVADA,1,6,6,12
2,6/6/2012,6/6/12 18:30,171,06-06-2012_083742.mp3,1001032,AKALA,1,6,6,12
2,6/6/2012,6/6/12 18:30,189,06-06-2012_083742.mp3,2036011,SOKHDA,2,6,6,12
2,6/6/2012,6/6/12 18:30,279,recordmessage.wav,1002011,BAMANBOR,1,6,6,12
2,6/6/2012,6/6/12 18:36,632,"1338987974	9824314616	7930142000	1338988619	Abort call",1004016,BHETSUDA,2,6,6,12
2,6/6/2012,6/6/12 18:36,67,06-06-2012_083742.mp3,1002036,BAMANBOR,2,6,6,12
2,6/6/2012,6/6/12 18:42,272,recordmessage.wav,1010023,HIRASAR,2,6,6,12
2,6/6/2012,6/6/12 18:48,501,"1338988692	9427664442	7930142000	1338989207	Abort call",1019030,LAKHCHOKIYA,2,6,6,12
2,6/6/2012,6/6/12 18:54,232,06-06-2012_083742.mp3,1023020,MOTA KANGHASAR,2,6,6,12
2,6/6/2012,6/6/12 18:54,116,06-06-2012_083742.mp3,1023022,MOTA KANGHASAR,2,6,6,12
2,6/6/2012,6/6/12 18:54,127,06-06-2012_083742.mp3,1023040,MOTA KANGHASAR,1,6,6,12
2,6/6/2012,6/6/12 18:54,294,1338989364.mp3,1027033,NANI MORSAL,2,6,6,12
2,6/6/2012,6/6/12 18:54,195,06-06-2012_083742.mp3,1023019,MOTA KANGHASAR,2,6,6,12
2,6/6/2012,6/6/12 18:54,6,announcement.wav,1027022,NANI MORSAL,2,6,6,12
2,6/6/2012,6/6/12 19:06,408,"1338989773	9725335189	7930142000	1338990205	Abort call",1033002,SANGANI,2,6,6,12
2,6/6/2012,6/6/12 19:12,4,welcome_bcast.wav,1034002,SANOSARA,1,6,6,12
2,6/6/2012,6/6/12 19:18,136,06-06-2012_083742.mp3,1037017,SURAI,1,6,6,12
2,6/6/2012,6/6/12 19:24,224,06-06-2012_083742.mp3,2003015,BHADUKA,1,6,6,12
2,6/6/2012,6/6/12 19:30,74,06-06-2012_083742.mp3,2007021,DHAJALA,1,6,6,12
2,6/6/2012,6/6/12 19:30,272,recordmessage.wav,2007015,DHAJALA,2,6,6,12
2,6/6/2012,6/6/12 19:36,311,1338991874.mp3,2008030,DHAMRASLA,2,6,6,12
2,6/6/2012,6/6/12 19:42,300,hererecorded.wav,2012029,KARADI,1,6,6,12
2,6/6/2012,6/6/12 19:48,28,06-06-2012_083742.mp3,2014037,KASWALI,1,6,6,12
2,6/6/2012,6/6/12 19:54,399,ratemotivation.wav,2018008,KOTDA,1,6,6,12
2,6/6/2012,6/6/12 20:00,374,1338993314.mp3,2021006,MAGALFUI,1,6,6,12
1,6/7/2012,6/7/12 9:00,N/A,N/A,1010007,HIRASAR,2,6,7,12
1,6/7/2012,6/7/12 9:00,N/A,N/A,1002003,BAMANBOR,2,6,7,12
1,6/7/2012,6/7/12 9:00,N/A,N/A,2036025,SOKHDA,2,6,7,12
1,6/7/2012,6/7/12 9:00,N/A,N/A,2003038,BHADUKA,2,6,7,12
1,6/7/2012,6/7/12 9:00,N/A,N/A,2003005,BHADUKA,2,6,7,12
1,6/7/2012,6/7/12 9:00,N/A,N/A,2035017,SHIRVANIYA,2,6,7,12
1,6/7/2012,6/7/12 9:01,453,"1339039858	9727527001	7930142000	1339040336	Abort call",2036007,SOKHDA,2,6,7,12
1,6/7/2012,6/7/12 9:01,300,1339040144.mp3,1005017,BHIMORA,1,6,7,12
1,6/7/2012,6/7/12 9:10,N/A,N/A,2040014,VATAVACHH,2,6,7,12
1,6/7/2012,6/7/12 9:10,N/A,N/A,1006041,CHIRODA,2,6,7,12
1,6/7/2012,6/7/12 9:10,N/A,N/A,2014026,KASWALI,1,6,7,12
1,6/7/2012,6/7/12 9:48,138,recordmessage.wav,2028019,NAVA SUDAMDA,1,6,7,12
2,6/7/2012,6/7/12 10:10,23,06-06-2012_083742.mp3,1004002,BHETSUDA,1,6,7,12
2,6/7/2012,6/7/12 10:31,2,welcome_bcast.wav,1001030,AKALA,1,6,7,12
1,6/7/2012,6/7/12 11:00,N/A,N/A,1027001,NANI MORSAL,2,6,7,12
1,6/7/2012,6/7/12 11:00,N/A,N/A,2026012,NANA SAKHPAR,1,6,7,12
1,6/7/2012,6/7/12 11:00,N/A,N/A,2018003,KOTDA,2,6,7,12
1,6/7/2012,6/7/12 11:00,N/A,N/A,2021026,MAGALFUI,1,6,7,12
1,6/7/2012,6/7/12 11:00,459,1339047341.mp3,1010009,HIRASAR,1,6,7,12
1,6/7/2012,6/7/12 11:00,N/A,N/A,1019003,LAKHCHOKIYA,2,6,7,12
1,6/7/2012,6/7/12 11:00,N/A,N/A,1019015,LAKHCHOKIYA,1,6,7,12
2,6/7/2012,6/7/12 11:01,1,welcome_bcast.wav,2025003,NADALA (DEVGHAT),2,6,7,12
1,6/7/2012,6/7/12 11:01,2,welcome_bcast.wav,1023035,MOTA KANGHASAR,1,6,7,12
1,6/7/2012,6/7/12 11:01,3,welcome_bcast.wav,1004024,BHETSUDA,1,6,7,12
1,6/7/2012,6/7/12 11:01,623,"1339047056	9879700612	7930142000	1339047698	Abort call",2015040,KESHARPAR,1,6,7,12
1,6/7/2012,6/7/12 11:10,N/A,N/A,2035001,SHIRVANIYA,2,6,7,12
1,6/7/2012,6/7/12 11:10,N/A,N/A,1011033,KANDHASAR,2,6,7,12
1,6/7/2012,6/7/12 11:10,N/A,N/A,2036017,SOKHDA,1,6,7,12
1,6/7/2012,6/7/12 11:10,N/A,N/A,2009011,DHANDHALPUR,1,6,7,12
1,6/7/2012,6/7/12 11:20,N/A,N/A,2008021,DHAMRASLA,1,6,7,12
1,6/7/2012,6/7/12 11:20,N/A,N/A,1016019,KHERANA,1,6,7,12
2,6/7/2012,6/7/12 11:31,52,06-06-2012_083742.mp3,1027016,NANI MORSAL,1,6,7,12
2,6/7/2012,6/7/12 11:31,263,06-06-2012_083742.mp3,2007019,DHAJALA,2,6,7,12
2,6/7/2012,6/7/12 11:31,116,06-06-2012_083742.mp3,1027034,NANI MORSAL,2,6,7,12
2,6/7/2012,6/7/12 11:31,527,ratethankyou.wav,1011017,KANDHASAR,1,6,7,12
2,6/7/2012,6/7/12 12:10,123,06-06-2012_083742.mp3,2014030,KASWALI,1,6,7,12
2,6/7/2012,6/7/12 12:31,14,06-06-2012_083742.mp3,2012012,KARADI,2,6,7,12
1,6/7/2012,6/7/12 12:39,483,"1339052970	9913445462	7930142000	1339053472	Abort call",1019015,LAKHCHOKIYA,1,6,7,12
1,6/7/2012,6/7/12 12:39,158,1339053133.mp3,2028028,NAVA SUDAMDA,2,6,7,12
2,6/7/2012,6/7/12 13:00,544,1339054512.mp3,1011010,KANDHASAR,1,6,7,12
2,6/7/2012,6/7/12 13:02,189,thankyou_responsecall.wav,1011017,KANDHASAR,1,6,7,12
1,6/7/2012,6/7/12 14:00,N/A,N/A,2017013,KHINTALA,2,6,7,12
1,6/7/2012,6/7/12 14:00,N/A,N/A,1037013,SURAI,1,6,7,12
1,6/7/2012,6/7/12 14:00,N/A,N/A,1038015,TAJPAR,2,6,7,12
1,6/7/2012,6/7/12 14:00,404,1339058252.mp3,2040029,VATAVACHH,1,6,7,12
1,6/7/2012,6/7/12 14:00,N/A,N/A,1038010,TAJPAR,1,6,7,12
1,6/7/2012,6/7/12 14:00,N/A,N/A,1038027,TAJPAR,1,6,7,12
1,6/7/2012,6/7/12 14:00,N/A,N/A,1034001,SANOSARA,2,6,7,12
1,6/7/2012,6/7/12 14:00,N/A,N/A,1037034,SURAI,2,6,7,12
1,6/7/2012,6/7/12 14:00,115,06-06-2012_083742.mp3,1032011,RAJAVAD,2,6,7,12
1,6/7/2012,6/7/12 14:10,N/A,N/A,2009010,DHANDHALPUR,2,6,7,12
1,6/7/2012,6/7/12 14:10,N/A,N/A,2021020,MAGALFUI,2,6,7,12
1,6/7/2012,6/7/12 14:10,N/A,N/A,2008006,DHAMRASLA,1,6,7,12
1,6/7/2012,6/7/12 14:10,N/A,N/A,1038026,TAJPAR,1,6,7,12
1,6/7/2012,6/7/12 14:10,241,06-06-2012_083742.mp3,1038017,TAJPAR,2,6,7,12
1,6/7/2012,6/7/12 14:10,60,06-06-2012_083742.mp3,2003034,BHADUKA,2,6,7,12
1,6/7/2012,6/7/12 14:20,N/A,N/A,2013008,KASHIPURA,1,6,7,12
1,6/7/2012,6/7/12 14:20,738,"1339059016	9099871002	7930142000	1339059776	Abort call",2009024,DHANDHALPUR,1,6,7,12
1,6/7/2012,6/7/12 14:20,N/A,N/A,1030002,PANCHAVADA,2,6,7,12
1,6/7/2012,6/7/12 14:20,268,firstresponse.wav,2013041,KASHIPURA,1,6,7,12
1,6/7/2012,6/7/12 14:20,N/A,N/A,2012007,KARADI,1,6,7,12
1,6/7/2012,6/7/12 14:20,4,welcome_bcast.wav,1001003,AKALA,1,6,7,12
1,6/7/2012,6/7/12 14:20,N/A,N/A,2012017,KARADI,1,6,7,12
1,6/7/2012,6/7/12 14:20,3,welcome_bcast.wav,2009025,DHANDHALPUR,2,6,7,12
1,6/7/2012,6/7/12 14:20,N/A,N/A,1016011,KHERANA,1,6,7,12
1,6/7/2012,6/7/12 14:20,N/A,N/A,2009023,DHANDHALPUR,2,6,7,12
1,6/7/2012,6/7/12 14:30,3,welcome_bcast.wav,2017038,KHINTALA,1,6,7,12
1,6/7/2012,6/7/12 14:30,130,06-06-2012_083742.mp3,1002015,BAMANBOR,1,6,7,12
1,6/7/2012,6/7/12 14:30,N/A,N/A,1002002,BAMANBOR,1,6,7,12
1,6/7/2012,6/7/12 14:30,N/A,N/A,1002025,BAMANBOR,2,6,7,12
1,6/7/2012,6/7/12 14:30,N/A,N/A,1002032,BAMANBOR,2,6,7,12
1,6/7/2012,6/7/12 14:30,884,"1339059628	9723168128	7930142000	1339060530	Abort call",2035037,SHIRVANIYA,1,6,7,12
1,6/7/2012,6/7/12 14:30,N/A,N/A,2015032,KESHARPAR,2,6,7,12
1,6/7/2012,6/7/12 14:30,N/A,N/A,2018001,KOTDA,2,6,7,12
1,6/7/2012,6/7/12 14:30,1,welcome_bcast.wav,1001024,AKALA,1,6,7,12
1,6/7/2012,6/7/12 14:40,N/A,N/A,1006006,CHIRODA,1,6,7,12
1,6/7/2012,6/7/12 14:40,N/A,N/A,2018010,KOTDA,1,6,7,12
1,6/7/2012,6/7/12 14:40,N/A,N/A,1005035,BHIMORA,2,6,7,12
1,6/7/2012,6/7/12 14:40,12,announcement.wav,2020008,LIMBALA,2,6,7,12
1,6/7/2012,6/7/12 14:40,N/A,N/A,1030022,PANCHAVADA,2,6,7,12
1,6/7/2012,6/7/12 14:40,N/A,N/A,1006023,CHIRODA,1,6,7,12
1,6/7/2012,6/7/12 14:40,N/A,N/A,2020016,LIMBALA,1,6,7,12
1,6/7/2012,6/7/12 14:50,N/A,N/A,2025042,NADALA (DEVGHAT),1,6,7,12
1,6/7/2012,6/7/12 14:50,N/A,N/A,2015029,KESHARPAR,2,6,7,12
1,6/7/2012,6/7/12 14:50,N/A,N/A,2021025,MAGALFUI,1,6,7,12
1,6/7/2012,6/7/12 14:50,7,announcement.wav,2021027,MAGALFUI,2,6,7,12
1,6/7/2012,6/7/12 14:50,N/A,N/A,2024019,MOTA SARPAL,1,6,7,12
1,6/7/2012,6/7/12 14:50,N/A,N/A,2015035,KESHARPAR,1,6,7,12
1,6/7/2012,6/7/12 14:50,N/A,N/A,1011021,KANDHASAR,2,6,7,12
1,6/7/2012,6/7/12 14:50,N/A,N/A,1011027,KANDHASAR,2,6,7,12
1,6/7/2012,6/7/12 14:50,N/A,N/A,1011039,KANDHASAR,2,6,7,12
1,6/7/2012,6/7/12 14:50,168,06-06-2012_083742.mp3,1011006,KANDHASAR,2,6,7,12
1,6/7/2012,6/7/12 15:00,5,welcome_bcast.wav,2025018,NADALA (DEVGHAT),2,6,7,12
1,6/7/2012,6/7/12 15:00,49,06-06-2012_083742.mp3,2014005,KASWALI,2,6,7,12
1,6/7/2012,6/7/12 15:00,N/A,N/A,1022019,MOKASAR,1,6,7,12
1,6/7/2012,6/7/12 15:00,N/A,N/A,2026011,NANA SAKHPAR,2,6,7,12
1,6/7/2012,6/7/12 15:00,9,announcement.wav,2026002,NANA SAKHPAR,2,6,7,12
1,6/7/2012,6/7/12 15:00,N/A,N/A,2026009,NANA SAKHPAR,2,6,7,12
1,6/7/2012,6/7/12 15:00,N/A,N/A,1016016,KHERANA,1,6,7,12
1,6/7/2012,6/7/12 15:00,N/A,N/A,2026003,NANA SAKHPAR,1,6,7,12
1,6/7/2012,6/7/12 15:00,N/A,N/A,2026014,NANA SAKHPAR,1,6,7,12
1,6/7/2012,6/7/12 15:10,N/A,N/A,1023009,MOTA KANGHASAR,2,6,7,12
1,6/7/2012,6/7/12 15:10,3,welcome_bcast.wav,2009005,DHANDHALPUR,1,6,7,12
1,6/7/2012,6/7/12 15:10,N/A,N/A,2029013,NAVAGAM (BAVLIYA),2,6,7,12
1,6/7/2012,6/7/12 15:10,N/A,N/A,1027009,NANI MORSAL,1,6,7,12
1,6/7/2012,6/7/12 15:10,N/A,N/A,2028040,NAVA SUDAMDA,1,6,7,12
1,6/7/2012,6/7/12 15:10,220,06-06-2012_083742.mp3,2035018,SHIRVANIYA,1,6,7,12
1,6/7/2012,6/7/12 15:10,453,1339062441.mp3,1010018,HIRASAR,1,6,7,12
1,6/7/2012,6/7/12 15:10,93,06-06-2012_083742.mp3,1027006,NANI MORSAL,2,6,7,12
1,6/7/2012,6/7/12 15:10,N/A,N/A,2029015,NAVAGAM (BAVLIYA),1,6,7,12
1,6/7/2012,6/7/12 15:10,N/A,N/A,2029005,NAVAGAM (BAVLIYA),1,6,7,12
1,6/7/2012,6/7/12 15:20,N/A,N/A,2036009,SOKHDA,1,6,7,12
1,6/7/2012,6/7/12 15:20,N/A,N/A,1031030,PIPLIYA (DHORA),1,6,7,12
1,6/7/2012,6/7/12 15:20,520,ratethankyou.wav,2035024,SHIRVANIYA,1,6,7,12
1,6/7/2012,6/7/12 15:20,621,notsatisfied.wav,2036003,SOKHDA,1,6,7,12
1,6/7/2012,6/7/12 15:20,N/A,N/A,1030010,PANCHAVADA,1,6,7,12
1,6/7/2012,6/7/12 15:20,N/A,N/A,2035026,SHIRVANIYA,1,6,7,12
1,6/7/2012,6/7/12 15:20,13,06-06-2012_083742.mp3,2036004,SOKHDA,2,6,7,12
2,6/7/2012,6/7/12 16:10,10,announcement.wav,2020037,LIMBALA,2,6,7,12
2,6/7/2012,6/7/12 16:30,269,firstresponse.wav,1023006,MOTA KANGHASAR,1,6,7,12
2,6/7/2012,6/7/12 16:50,3,welcome_bcast.wav,1011001,KANDHASAR,1,6,7,12
2,6/7/2012,6/7/12 16:50,739,"1339068016	9913992989	7930142000	1339068771	Abort call",2036019,SOKHDA,1,6,7,12
2,6/7/2012,6/7/12 17:20,2,welcome_bcast.wav,2008007,DHAMRASLA,2,6,7,12
2,6/7/2012,6/7/12 17:20,12,announcement.wav,1004015,BHETSUDA,1,6,7,12
2,6/7/2012,6/7/12 17:40,6,announcement.wav,1001027,AKALA,1,6,7,12
1,6/7/2012,6/7/12 17:50,13,06-06-2012_083742.mp3,2028019,NAVA SUDAMDA,1,6,7,12
2,6/7/2012,6/7/12 17:50,206,06-06-2012_083742.mp3,2018025,KOTDA,2,6,7,12
2,6/7/2012,6/7/12 18:30,117,06-06-2012_083742.mp3,2036033,SOKHDA,1,6,7,12
